"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","GDP","TOT","MLN_USD","A","2013",164784.6199,
"NZL","GDP","TOT","MLN_USD","A","2014",170067.6286,
"NZL","GDP","TOT","MLN_USD","A","2015",169959.5001,"E"
"NZL","GDP","TOT","USD_CAP","A","1970",3849.479826,"E"
"NZL","GDP","TOT","USD_CAP","A","1971",4223.607934,
"NZL","GDP","TOT","USD_CAP","A","1972",4597.092537,
"NZL","GDP","TOT","USD_CAP","A","1973",4995.240982,
"NZL","GDP","TOT","USD_CAP","A","1974",5626.562909,
"NZL","GDP","TOT","USD_CAP","A","1975",6226.850886,
"NZL","GDP","TOT","USD_CAP","A","1976",6537.142249,
"NZL","GDP","TOT","USD_CAP","A","1977",6457.020661,
"NZL","GDP","TOT","USD_CAP","A","1978",7211.392176,
"NZL","GDP","TOT","USD_CAP","A","1979",7715.19475,
"NZL","GDP","TOT","USD_CAP","A","1980",8473.612699,
"NZL","GDP","TOT","USD_CAP","A","1981",9519.810824,
"NZL","GDP","TOT","USD_CAP","A","1982",10347.373597,
"NZL","GDP","TOT","USD_CAP","A","1983",11114.921342,
"NZL","GDP","TOT","USD_CAP","A","1984",12138.721133,
"NZL","GDP","TOT","USD_CAP","A","1985",12484.736466,
"NZL","GDP","TOT","USD_CAP","A","1986",13228.06764,
"NZL","GDP","TOT","USD_CAP","A","1987",13382.568761,
"NZL","GDP","TOT","USD_CAP","A","1988",13746.817586,
"NZL","GDP","TOT","USD_CAP","A","1989",14341.513288,
"NZL","GDP","TOT","USD_CAP","A","1990",14665.171768,"B"
"NZL","GDP","TOT","USD_CAP","A","1991",14512.490541,
"NZL","GDP","TOT","USD_CAP","A","1992",14867.121199,
"NZL","GDP","TOT","USD_CAP","A","1993",15903.65005,
"NZL","GDP","TOT","USD_CAP","A","1994",17029.007682,
"NZL","GDP","TOT","USD_CAP","A","1995",17804.061914,
"NZL","GDP","TOT","USD_CAP","A","1996",18390.370122,
"NZL","GDP","TOT","USD_CAP","A","1997",19078.50838,
"NZL","GDP","TOT","USD_CAP","A","1998",19285.357376,
"NZL","GDP","TOT","USD_CAP","A","1999",20535.972951,
"NZL","GDP","TOT","USD_CAP","A","2000",21472.121864,
"NZL","GDP","TOT","USD_CAP","A","2001",22387.828097,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.236455,
"NZL","GDP","TOT","USD_CAP","A","2003",23851.987985,
"NZL","GDP","TOT","USD_CAP","A","2004",25000.897831,
"NZL","GDP","TOT","USD_CAP","A","2005",25589.813335,
"NZL","GDP","TOT","USD_CAP","A","2006",27654.267997,
"NZL","GDP","TOT","USD_CAP","A","2007",29298.804863,
"NZL","GDP","TOT","USD_CAP","A","2008",29782.229208,
"NZL","GDP","TOT","USD_CAP","A","2009",30604.977057,
"NZL","GDP","TOT","USD_CAP","A","2010",31182.524033,
"NZL","GDP","TOT","USD_CAP","A","2011",32667.478684,
"NZL","GDP","TOT","USD_CAP","A","2012",32991.255639,
"NZL","GDP","TOT","USD_CAP","A","2013",36947.224198,
"NZL","GDP","TOT","USD_CAP","A","2014",37509.401985,
"NZL","GDP","TOT","USD_CAP","A","2015",36779.809593,"E"
"NOR","GDP","TOT","MLN_USD","A","1970",12925.6195,
"NOR","GDP","TOT","MLN_USD","A","1971",14352.3728,
"NOR","GDP","TOT","MLN_USD","A","1972",15771.9073,
"NOR","GDP","TOT","MLN_USD","A","1973",17384.0622,
"NOR","GDP","TOT","MLN_USD","A","1974",19688.9277,
"NOR","GDP","TOT","MLN_USD","A","1975",22577.7044,
"NOR","GDP","TOT","MLN_USD","A","1976",25204.4513,
"NOR","GDP","TOT","MLN_USD","A","1977",27881.6244,
"NOR","GDP","TOT","MLN_USD","A","1978",30993.8498,
"NOR","GDP","TOT","MLN_USD","A","1979",35019.7263,
"NOR","GDP","TOT","MLN_USD","A","1980",39920.7156,
"NOR","GDP","TOT","MLN_USD","A","1981",44345.4186,
"NOR","GDP","TOT","MLN_USD","A","1982",47207.3277,
"NOR","GDP","TOT","MLN_USD","A","1983",51020.7346,
"NOR","GDP","TOT","MLN_USD","A","1984",56028.643,
"NOR","GDP","TOT","MLN_USD","A","1985",61032.3454,
"NOR","GDP","TOT","MLN_USD","A","1986",64780.6522,
"NOR","GDP","TOT","MLN_USD","A","1987",67598.2257,
"NOR","GDP","TOT","MLN_USD","A","1988",69786.1167,
"NOR","GDP","TOT","MLN_USD","A","1989",73252.1652,
"NOR","GDP","TOT","MLN_USD","A","1990",77429.7944,
"NOR","GDP","TOT","MLN_USD","A","1991",82475.0123,
"NOR","GDP","TOT","MLN_USD","A","1992",87370.2624,
"NOR","GDP","TOT","MLN_USD","A","1993",91994.1335,
"NOR","GDP","TOT","MLN_USD","A","1994",98701.5851,
"NOR","GDP","TOT","MLN_USD","A","1995",104945.7091,
"NOR","GDP","TOT","MLN_USD","A","1996",116427.8858,
"NOR","GDP","TOT","MLN_USD","A","1997",125432.4301,
"NOR","GDP","TOT","MLN_USD","A","1998",123805.9424,
"NOR","GDP","TOT","MLN_USD","A","1999",135677.6953,
"NOR","GDP","TOT","MLN_USD","A","2000",165220.4906,
"NOR","GDP","TOT","MLN_USD","A","2001",170570.4598,
"NOR","GDP","TOT","MLN_USD","A","2002",171238.1079,
"NOR","GDP","TOT","MLN_USD","A","2003",178011.9822,
"NOR","GDP","TOT","MLN_USD","A","2004",198288.8173,
"NOR","GDP","TOT","MLN_USD","A","2005",223566.2229,
"NOR","GDP","TOT","MLN_USD","A","2006",254891.0185,
"NOR","GDP","TOT","MLN_USD","A","2007",267748.7212,
"NOR","GDP","TOT","MLN_USD","A","2008",297687.0073,
"NOR","GDP","TOT","MLN_USD","A","2009",271216.9559,
"NOR","GDP","TOT","MLN_USD","A","2010",287551.2948,
"NOR","GDP","TOT","MLN_USD","A","2011",310740.3038,
"NOR","GDP","TOT","MLN_USD","A","2012",328213.8438,
"NOR","GDP","TOT","MLN_USD","A","2013",339406.0588,
"NOR","GDP","TOT","MLN_USD","A","2014",336057.8391,
"NOR","GDP","TOT","MLN_USD","A","2015",317973.173,
"NOR","GDP","TOT","USD_CAP","A","1970",3333.923015,
"NOR","GDP","TOT","USD_CAP","A","1971",3677.266913,
"NOR","GDP","TOT","USD_CAP","A","1972",4010.146793,
"NOR","GDP","TOT","USD_CAP","A","1973",4389.914692,
"NOR","GDP","TOT","USD_CAP","A","1974",4940.759766,
"NOR","GDP","TOT","USD_CAP","A","1975",5634.5656,
"NOR","GDP","TOT","USD_CAP","A","1976",6260.420105,
"NOR","GDP","TOT","USD_CAP","A","1977",6896.271175,
"NOR","GDP","TOT","USD_CAP","A","1978",7635.833898,
"NOR","GDP","TOT","USD_CAP","A","1979",8598.017746,
"NOR","GDP","TOT","USD_CAP","A","1980",9770.12129,
"NOR","GDP","TOT","USD_CAP","A","1981",10815.955747,
"NOR","GDP","TOT","USD_CAP","A","1982",11472.011582,
"NOR","GDP","TOT","USD_CAP","A","1983",12359.674079,
"NOR","GDP","TOT","USD_CAP","A","1984",13533.488644,
"NOR","GDP","TOT","USD_CAP","A","1985",14695.965668,
"NOR","GDP","TOT","USD_CAP","A","1986",15546.112848,
"NOR","GDP","TOT","USD_CAP","A","1987",16144.787613,
"NOR","GDP","TOT","USD_CAP","A","1988",16580.21305,
"NOR","GDP","TOT","USD_CAP","A","1989",17329.587226,
"NOR","GDP","TOT","USD_CAP","A","1990",18257.437971,
"NOR","GDP","TOT","USD_CAP","A","1991",19351.246433,
"NOR","GDP","TOT","USD_CAP","A","1992",20385.035556,
"NOR","GDP","TOT","USD_CAP","A","1993",21334.446544,
"NOR","GDP","TOT","USD_CAP","A","1994",22758.032068,
"NOR","GDP","TOT","USD_CAP","A","1995",24075.638704,
"NOR","GDP","TOT","USD_CAP","A","1996",26575.641579,
"NOR","GDP","TOT","USD_CAP","A","1997",28475.012516,
"NOR","GDP","TOT","USD_CAP","A","1998",27940.85813,
"NOR","GDP","TOT","USD_CAP","A","1999",30407.372325,
"NOR","GDP","TOT","USD_CAP","A","2000",36789.243059,
"NOR","GDP","TOT","USD_CAP","A","2001",37786.987109,
"NOR","GDP","TOT","USD_CAP","A","2002",37734.267934,
"NOR","GDP","TOT","USD_CAP","A","2003",38994.95777,
"NOR","GDP","TOT","USD_CAP","A","2004",43181.362646,
"NOR","GDP","TOT","USD_CAP","A","2005",48359.555035,
"NOR","GDP","TOT","USD_CAP","A","2006",54685.908275,
"NOR","GDP","TOT","USD_CAP","A","2007",56858.934216,
"NOR","GDP","TOT","USD_CAP","A","2008",62434.355557,
"NOR","GDP","TOT","USD_CAP","A","2009",56164.207071,
"NOR","GDP","TOT","USD_CAP","A","2010",58815.973581,
"NOR","GDP","TOT","USD_CAP","A","2011",62737.796038,
"NOR","GDP","TOT","USD_CAP","A","2012",65394.27054,
"NOR","GDP","TOT","USD_CAP","A","2013",66812.216298,
"NOR","GDP","TOT","USD_CAP","A","2014",65419.084892,
"NOR","GDP","TOT","USD_CAP","A","2015",61254.704865,
"POL","GDP","TOT","MLN_USD","A","1990",232966.9613,"E"
"POL","GDP","TOT","MLN_USD","A","1991",223833.3049,"E"
"POL","GDP","TOT","MLN_USD","A","1992",234693.3821,"E"
"POL","GDP","TOT","MLN_USD","A","1993",249259.6646,"E"
"POL","GDP","TOT","MLN_USD","A","1994",268037.8227,"E"
"POL","GDP","TOT","MLN_USD","A","1995",292650.4669,
"POL","GDP","TOT","MLN_USD","A","1996",317239.8838,
"POL","GDP","TOT","MLN_USD","A","1997",343443.7548,
"POL","GDP","TOT","MLN_USD","A","1998",365196.8468,
"POL","GDP","TOT","MLN_USD","A","1999",386926.0929,
"POL","GDP","TOT","MLN_USD","A","2000",405843.6587,
"POL","GDP","TOT","MLN_USD","A","2001",419477.7834,
"POL","GDP","TOT","MLN_USD","A","2002",443177.1931,
"POL","GDP","TOT","MLN_USD","A","2003",460175.4287,
"POL","GDP","TOT","MLN_USD","A","2004",498259.558,
"POL","GDP","TOT","MLN_USD","A","2005",526943.6304,
"POL","GDP","TOT","MLN_USD","A","2006",577596.3926,
"POL","GDP","TOT","MLN_USD","A","2007",643868.759,
"POL","GDP","TOT","MLN_USD","A","2008",688023.2179,
"POL","GDP","TOT","MLN_USD","A","2009",730202.6272,
"POL","GDP","TOT","MLN_USD","A","2010",794450.1212,
"POL","GDP","TOT","MLN_USD","A","2011",857184.6427,
"POL","GDP","TOT","MLN_USD","A","2012",898235.9252,
"POL","GDP","TOT","MLN_USD","A","2013",931746.9817,
"POL","GDP","TOT","MLN_USD","A","2014",960263.0002,
"POL","GDP","TOT","MLN_USD","A","2015",993129.1204,
"POL","GDP","TOT","USD_CAP","A","1990",6125.632194,"E"
"POL","GDP","TOT","USD_CAP","A","1991",5873.425723,"E"
"POL","GDP","TOT","USD_CAP","A","1992",6148.071049,"E"
"POL","GDP","TOT","USD_CAP","A","1993",6521.451778,"E"
"POL","GDP","TOT","USD_CAP","A","1994",7007.066851,"E"
"POL","GDP","TOT","USD_CAP","A","1995",7645.995216,"E"
"POL","GDP","TOT","USD_CAP","A","1996",8285.405307,"E"
"POL","GDP","TOT","USD_CAP","A","1997",8969.073301,"E"
"POL","GDP","TOT","USD_CAP","A","1998",9539.150738,"E"
"POL","GDP","TOT","USD_CAP","A","1999",10110.428348,"E"
"POL","GDP","TOT","USD_CAP","A","2000",10608.627631,"E"
"POL","GDP","TOT","USD_CAP","A","2001",10966.45273,"E"
"POL","GDP","TOT","USD_CAP","A","2002",11591.786803,"E"
"POL","GDP","TOT","USD_CAP","A","2003",12048.054162,"E"
"POL","GDP","TOT","USD_CAP","A","2004",13050.276531,"E"
"POL","GDP","TOT","USD_CAP","A","2005",13808.433489,"E"
"POL","GDP","TOT","USD_CAP","A","2006",15147.288172,"E"
"POL","GDP","TOT","USD_CAP","A","2007",16892.348593,"E"
"POL","GDP","TOT","USD_CAP","A","2008",18050.771798,"E"
"POL","GDP","TOT","USD_CAP","A","2009",19138.799758,"E"
"POL","GDP","TOT","USD_CAP","A","2010",20625.960517,"E"
"POL","GDP","TOT","USD_CAP","A","2011",22249.510532,"E"
"POL","GDP","TOT","USD_CAP","A","2012",23310.217605,"E"
"POL","GDP","TOT","USD_CAP","A","2013",24199.963164,"E"
"POL","GDP","TOT","USD_CAP","A","2014",24952.265882,"E"
"POL","GDP","TOT","USD_CAP","A","2015",25825.075941,"E"
"PRT","GDP","TOT","MLN_USD","A","1970",17411.8496,"E"
"PRT","GDP","TOT","MLN_USD","A","1971",19509.2966,"E"
"PRT","GDP","TOT","MLN_USD","A","1972",21985.4036,"E"
"PRT","GDP","TOT","MLN_USD","A","1973",25778.3816,"E"
"PRT","GDP","TOT","MLN_USD","A","1974",28415.1459,"E"
"PRT","GDP","TOT","MLN_USD","A","1975",29696.9931,"E"
"PRT","GDP","TOT","MLN_USD","A","1976",33488.6815,"E"
"PRT","GDP","TOT","MLN_USD","A","1977",37558.5917,"E"
"PRT","GDP","TOT","MLN_USD","A","1978",41327.5798,"E"
"PRT","GDP","TOT","MLN_USD","A","1979",47262.3774,"E"
"PRT","GDP","TOT","MLN_USD","A","1980",53889.3977,"E"
"PRT","GDP","TOT","MLN_USD","A","1981",59874.0398,"E"
"PRT","GDP","TOT","MLN_USD","A","1982",64946.3221,"E"
"PRT","GDP","TOT","MLN_USD","A","1983",67393.7715,"E"
"PRT","GDP","TOT","MLN_USD","A","1984",68473.1174,"E"
"PRT","GDP","TOT","MLN_USD","A","1985",72647.8407,"E"
"PRT","GDP","TOT","MLN_USD","A","1986",77182.6121,"E"
"PRT","GDP","TOT","MLN_USD","A","1987",84202.7548,"E"
"PRT","GDP","TOT","MLN_USD","A","1988",93677.4156,"E"
"PRT","GDP","TOT","MLN_USD","A","1989",103587.6166,"E"
"PRT","GDP","TOT","MLN_USD","A","1990",111663.1167,"E"
"PRT","GDP","TOT","MLN_USD","A","1991",120419.8678,"E"
"PRT","GDP","TOT","MLN_USD","A","1992",124506.7521,"E"
"PRT","GDP","TOT","MLN_USD","A","1993",124864.5465,"E"
"PRT","GDP","TOT","MLN_USD","A","1994",128752.2093,"E"
"PRT","GDP","TOT","MLN_USD","A","1995",137066.7465,
"PRT","GDP","TOT","MLN_USD","A","1996",142729.4228,
"PRT","GDP","TOT","MLN_USD","A","1997",152114.2899,
"PRT","GDP","TOT","MLN_USD","A","1998",160576.4704,
"PRT","GDP","TOT","MLN_USD","A","1999",171721.7144,
"PRT","GDP","TOT","MLN_USD","A","2000",183647.6149,
"PRT","GDP","TOT","MLN_USD","A","2001",192632.3391,
"PRT","GDP","TOT","MLN_USD","A","2002",201429.3501,
"PRT","GDP","TOT","MLN_USD","A","2003",207333.8572,
"PRT","GDP","TOT","MLN_USD","A","2004",212797.3432,
"PRT","GDP","TOT","MLN_USD","A","2005",231836.2647,
"PRT","GDP","TOT","MLN_USD","A","2006",251190.2062,
"PRT","GDP","TOT","MLN_USD","A","2007",265910.0277,
"PRT","GDP","TOT","MLN_USD","A","2008",275524.0492,
"PRT","GDP","TOT","MLN_USD","A","2009",276981.5972,
"PRT","GDP","TOT","MLN_USD","A","2010",284871.1268,
"PRT","GDP","TOT","MLN_USD","A","2011",284340.6625,
"PRT","GDP","TOT","MLN_USD","A","2012",285216.892,
"PRT","GDP","TOT","MLN_USD","A","2013",292071.5834,
"PRT","GDP","TOT","MLN_USD","A","2014",299134.4637,"E"
"PRT","GDP","TOT","MLN_USD","A","2015",302316.3441,"E"
"PRT","GDP","TOT","USD_CAP","A","1970",1977.596647,"E"
"PRT","GDP","TOT","USD_CAP","A","1971",2235.301698,"E"
"PRT","GDP","TOT","USD_CAP","A","1972",2522.798832,"E"
"PRT","GDP","TOT","USD_CAP","A","1973",2957.010728,"E"
"PRT","GDP","TOT","USD_CAP","A","1974",3214.423069,"E"
"PRT","GDP","TOT","USD_CAP","A","1975",3234.199635,"E"
"PRT","GDP","TOT","USD_CAP","A","1976",3545.00728,"E"
"PRT","GDP","TOT","USD_CAP","A","1977",3933.789633,"E"
"PRT","GDP","TOT","USD_CAP","A","1978",4281.902829,"E"
"PRT","GDP","TOT","USD_CAP","A","1979",4844.598908,"E"
"PRT","GDP","TOT","USD_CAP","A","1980",5464.512677,"E"
"PRT","GDP","TOT","USD_CAP","A","1981",6019.598678,"E"
"PRT","GDP","TOT","USD_CAP","A","1982",6489.370415,"E"
"PRT","GDP","TOT","USD_CAP","A","1983",6704.830337,"E"
"PRT","GDP","TOT","USD_CAP","A","1984",6789.024614,"E"
"PRT","GDP","TOT","USD_CAP","A","1985",7187.114185,"E"
"PRT","GDP","TOT","USD_CAP","A","1986",7635.743075,"E"
"PRT","GDP","TOT","USD_CAP","A","1987",8344.421838,"E"
"PRT","GDP","TOT","USD_CAP","A","1988",9307.566915,"E"
"PRT","GDP","TOT","USD_CAP","A","1989",10324.329267,"E"
"PRT","GDP","TOT","USD_CAP","A","1990",11171.917426,"E"
"PRT","GDP","TOT","USD_CAP","A","1991",12082.207496,"E"
"PRT","GDP","TOT","USD_CAP","A","1992",12497.290103,"E"
"PRT","GDP","TOT","USD_CAP","A","1993",12519.255101,"E"
"PRT","GDP","TOT","USD_CAP","A","1994",12878.054107,"E"
"PRT","GDP","TOT","USD_CAP","A","1995",13670.857006,
"PRT","GDP","TOT","USD_CAP","A","1996",14182.317272,
"PRT","GDP","TOT","USD_CAP","A","1997",15047.412199,
"PRT","GDP","TOT","USD_CAP","A","1998",15804.459597,
"PRT","GDP","TOT","USD_CAP","A","1999",16806.133844,
"PRT","GDP","TOT","USD_CAP","A","2000",17847.366344,
"PRT","GDP","TOT","USD_CAP","A","2001",18589.010496,
"PRT","GDP","TOT","USD_CAP","A","2002",19331.773785,
"PRT","GDP","TOT","USD_CAP","A","2003",19823.866716,
"PRT","GDP","TOT","USD_CAP","A","2004",20297.536529,
"PRT","GDP","TOT","USD_CAP","A","2005",22072.707119,
"PRT","GDP","TOT","USD_CAP","A","2006",23872.176823,
"PRT","GDP","TOT","USD_CAP","A","2007",25221.476596,
"PRT","GDP","TOT","USD_CAP","A","2008",26095.74068,
"PRT","GDP","TOT","USD_CAP","A","2009",26208.96626,
"PRT","GDP","TOT","USD_CAP","A","2010",26943.008845,
"PRT","GDP","TOT","USD_CAP","A","2011",26932.320085,
"PRT","GDP","TOT","USD_CAP","A","2012",27125.279795,
"PRT","GDP","TOT","USD_CAP","A","2013",27929.922961,
"PRT","GDP","TOT","USD_CAP","A","2014",28759.887288,"E"
"PRT","GDP","TOT","USD_CAP","A","2015",29186.467027,"E"
"SVK","GDP","TOT","MLN_USD","A","1992",37143.0189,"E"
"SVK","GDP","TOT","MLN_USD","A","1993",38749.7614,"E"
"SVK","GDP","TOT","MLN_USD","A","1994",42030.2097,"E"
"SVK","GDP","TOT","MLN_USD","A","1995",45414.0823,
"SVK","GDP","TOT","MLN_USD","A","1996",49458.6686,
"SVK","GDP","TOT","MLN_USD","A","1997",53592.6988,
"SVK","GDP","TOT","MLN_USD","A","1998",56640.6017,
"SVK","GDP","TOT","MLN_USD","A","1999",57028.3468,
"SVK","GDP","TOT","MLN_USD","A","2000",60129.7654,
"SVK","GDP","TOT","MLN_USD","A","2001",65819.315,
"SVK","GDP","TOT","MLN_USD","A","2002",70635.4998,
"SVK","GDP","TOT","MLN_USD","A","2003",74723.3473,
"SVK","GDP","TOT","MLN_USD","A","2004",80523.042,
"SVK","GDP","TOT","MLN_USD","A","2005",88788.3712,
"SVK","GDP","TOT","MLN_USD","A","2006",101070.9514,
"SVK","GDP","TOT","MLN_USD","A","2007",115228.1345,
"SVK","GDP","TOT","MLN_USD","A","2008",128267.7459,
"SVK","GDP","TOT","MLN_USD","A","2009",124815.6088,
"SVK","GDP","TOT","MLN_USD","A","2010",132174.6489,
"SVK","GDP","TOT","MLN_USD","A","2011",135863.6483,
"SVK","GDP","TOT","MLN_USD","A","2012",141090.682,
"SVK","GDP","TOT","MLN_USD","A","2013",148403.7962,
"SVK","GDP","TOT","MLN_USD","A","2014",153491.3372,
"SVK","GDP","TOT","MLN_USD","A","2015",156632.2766,
"SVK","GDP","TOT","USD_CAP","A","1992",6998.873314,"E"
"SVK","GDP","TOT","USD_CAP","A","1993",7276.950839,"E"
"SVK","GDP","TOT","USD_CAP","A","1994",7860.669118,"E"
"SVK","GDP","TOT","USD_CAP","A","1995",8467.473321,
"SVK","GDP","TOT","USD_CAP","A","1996",9203.927868,
"SVK","GDP","TOT","USD_CAP","A","1997",9955.043652,
"SVK","GDP","TOT","USD_CAP","A","1998",10506.826889,
"SVK","GDP","TOT","USD_CAP","A","1999",10569.401407,
"SVK","GDP","TOT","USD_CAP","A","2000",11133.690239,
"SVK","GDP","TOT","USD_CAP","A","2001",12235.146833,
"SVK","GDP","TOT","USD_CAP","A","2002",13132.543554,
"SVK","GDP","TOT","USD_CAP","A","2003",13890.82532,
"SVK","GDP","TOT","USD_CAP","A","2004",14960.534438,
"SVK","GDP","TOT","USD_CAP","A","2005",16481.666881,
"SVK","GDP","TOT","USD_CAP","A","2006",18748.367893,
"SVK","GDP","TOT","USD_CAP","A","2007",21352.113873,
"SVK","GDP","TOT","USD_CAP","A","2008",23727.537513,
"SVK","GDP","TOT","USD_CAP","A","2009",23038.239956,
"SVK","GDP","TOT","USD_CAP","A","2010",24341.677012,
"SVK","GDP","TOT","USD_CAP","A","2011",25168.75326,
"SVK","GDP","TOT","USD_CAP","A","2012",26097.727363,
"SVK","GDP","TOT","USD_CAP","A","2013",27416.167369,
"SVK","GDP","TOT","USD_CAP","A","2014",28326.967426,
"SVK","GDP","TOT","USD_CAP","A","2015",28886.45676,
"ESP","GDP","TOT","MLN_USD","A","1970",95196.9482,"E"
"ESP","GDP","TOT","MLN_USD","A","1971",104681.6682,"E"
"ESP","GDP","TOT","MLN_USD","A","1972",118114.1965,"E"
"ESP","GDP","TOT","MLN_USD","A","1973",134241.93,"E"
"ESP","GDP","TOT","MLN_USD","A","1974",154521.3052,"E"
"ESP","GDP","TOT","MLN_USD","A","1975",169747.5926,"E"
"ESP","GDP","TOT","MLN_USD","A","1976",184980.8676,"E"
"ESP","GDP","TOT","MLN_USD","A","1977",202031.698,"E"
"ESP","GDP","TOT","MLN_USD","A","1978",219380.1553,"E"
"ESP","GDP","TOT","MLN_USD","A","1979",237590.6267,"E"
"ESP","GDP","TOT","MLN_USD","A","1980",264738.8204,"E"
"ESP","GDP","TOT","MLN_USD","A","1981",289072.0424,"E"
"ESP","GDP","TOT","MLN_USD","A","1982",310832.0236,"E"
"ESP","GDP","TOT","MLN_USD","A","1983",328824.1415,"E"
"ESP","GDP","TOT","MLN_USD","A","1984",346568.3136,"E"
"ESP","GDP","TOT","MLN_USD","A","1985",365959.9377,"E"
"ESP","GDP","TOT","MLN_USD","A","1986",385489.7029,"E"
"ESP","GDP","TOT","MLN_USD","A","1987",417253.8291,"E"
"ESP","GDP","TOT","MLN_USD","A","1988",453861.9075,"E"
"ESP","GDP","TOT","MLN_USD","A","1989",494267.9887,"E"
"ESP","GDP","TOT","MLN_USD","A","1990",531933.3339,"E"
"ESP","GDP","TOT","MLN_USD","A","1991",563632.6113,"E"
"ESP","GDP","TOT","MLN_USD","A","1992",581837.6516,"E"
"ESP","GDP","TOT","MLN_USD","A","1993",589536.6894,"E"
"ESP","GDP","TOT","MLN_USD","A","1994",616431.6224,"E"
"ESP","GDP","TOT","MLN_USD","A","1995",646640.9831,
"ESP","GDP","TOT","MLN_USD","A","1996",678829.6271,
"ESP","GDP","TOT","MLN_USD","A","1997",719068.7477,
"ESP","GDP","TOT","MLN_USD","A","1998",769836.288,
"ESP","GDP","TOT","MLN_USD","A","1999",811151.5173,
"ESP","GDP","TOT","MLN_USD","A","2000",880538.1525,
"ESP","GDP","TOT","MLN_USD","A","2001",946309.7245,
"ESP","GDP","TOT","MLN_USD","A","2002",1021665.5037,
"ESP","GDP","TOT","MLN_USD","A","2003",1068913.348,
"ESP","GDP","TOT","MLN_USD","A","2004",1134763.494,
"ESP","GDP","TOT","MLN_USD","A","2005",1216568.3742,
"ESP","GDP","TOT","MLN_USD","A","2006",1370132.5169,
"ESP","GDP","TOT","MLN_USD","A","2007",1483592.0877,
"ESP","GDP","TOT","MLN_USD","A","2008",1550009.2281,
"ESP","GDP","TOT","MLN_USD","A","2009",1520551.0285,
"ESP","GDP","TOT","MLN_USD","A","2010",1507826.5902,
"ESP","GDP","TOT","MLN_USD","A","2011",1520545.0537,
"ESP","GDP","TOT","MLN_USD","A","2012",1507757.8654,
"ESP","GDP","TOT","MLN_USD","A","2013",1531115.8885,
"ESP","GDP","TOT","MLN_USD","A","2014",1562940.1685,
"ESP","GDP","TOT","MLN_USD","A","2015",1602661.3769,
"ESP","GDP","TOT","USD_CAP","A","1970",2775.073545,"E"
"ESP","GDP","TOT","USD_CAP","A","1971",3023.535901,"E"
"ESP","GDP","TOT","USD_CAP","A","1972",3381.051436,"E"
"ESP","GDP","TOT","USD_CAP","A","1973",3808.270248,"E"
"ESP","GDP","TOT","USD_CAP","A","1974",4341.538955,"E"
"ESP","GDP","TOT","USD_CAP","A","1975",4719.928288,"E"
"ESP","GDP","TOT","USD_CAP","A","1976",5083.099232,"E"
"ESP","GDP","TOT","USD_CAP","A","1977",5485.997849,"E"
"ESP","GDP","TOT","USD_CAP","A","1978",5890.509038,"E"
"ESP","GDP","TOT","USD_CAP","A","1979",6322.740397,"E"
"ESP","GDP","TOT","USD_CAP","A","1980",6969.701219,"E"
"ESP","GDP","TOT","USD_CAP","A","1981",7563.734628,"E"
"ESP","GDP","TOT","USD_CAP","A","1982",8089.584945,"E"
"ESP","GDP","TOT","USD_CAP","A","1983",8517.658452,"E"
"ESP","GDP","TOT","USD_CAP","A","1984",8940.707046,"E"
"ESP","GDP","TOT","USD_CAP","A","1985",9406.320667,"E"
"ESP","GDP","TOT","USD_CAP","A","1986",9878.214998,"E"
"ESP","GDP","TOT","USD_CAP","A","1987",10665.881002,"E"
"ESP","GDP","TOT","USD_CAP","A","1988",11576.189597,"E"
"ESP","GDP","TOT","USD_CAP","A","1989",12582.412204,"E"
"ESP","GDP","TOT","USD_CAP","A","1990",13520.682056,"E"
"ESP","GDP","TOT","USD_CAP","A","1991",14301.052235,"E"
"ESP","GDP","TOT","USD_CAP","A","1992",14728.531484,"E"
"ESP","GDP","TOT","USD_CAP","A","1993",14890.863622,"E"
"ESP","GDP","TOT","USD_CAP","A","1994",15542.324028,"E"
"ESP","GDP","TOT","USD_CAP","A","1995",16280.435338,
"ESP","GDP","TOT","USD_CAP","A","1996",17020.013618,
"ESP","GDP","TOT","USD_CAP","A","1997",17954.275848,
"ESP","GDP","TOT","USD_CAP","A","1998",19143.441926,
"ESP","GDP","TOT","USD_CAP","A","1999",20093.077662,
"ESP","GDP","TOT","USD_CAP","A","2000",21712.51831,
"ESP","GDP","TOT","USD_CAP","A","2001",23213.210139,
"ESP","GDP","TOT","USD_CAP","A","2002",24663.910671,
"ESP","GDP","TOT","USD_CAP","A","2003",25331.981268,
"ESP","GDP","TOT","USD_CAP","A","2004",26476.543986,
"ESP","GDP","TOT","USD_CAP","A","2005",27862.939315,
"ESP","GDP","TOT","USD_CAP","A","2006",30886.318164,
"ESP","GDP","TOT","USD_CAP","A","2007",32796.712524,
"ESP","GDP","TOT","USD_CAP","A","2008",33708.163593,
"ESP","GDP","TOT","USD_CAP","A","2009",32793.395141,
"ESP","GDP","TOT","USD_CAP","A","2010",32382.852945,
"ESP","GDP","TOT","USD_CAP","A","2011",32534.562078,
"ESP","GDP","TOT","USD_CAP","A","2012",32240.195212,
"ESP","GDP","TOT","USD_CAP","A","2013",32861.359351,
