"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","POP","MEN","MLN_PER","A","1995",1.8108,
"NZL","POP","MEN","MLN_PER","A","1996",1.8413,
"NZL","POP","MEN","MLN_PER","A","1997",1.8637,
"NZL","POP","MEN","MLN_PER","A","1998",1.8778,
"NZL","POP","MEN","MLN_PER","A","1999",1.8849,
"NZL","POP","MEN","MLN_PER","A","2000",1.8938,
"NZL","POP","MEN","MLN_PER","A","2001",1.9032,
"NZL","POP","MEN","MLN_PER","A","2002",1.9365,
"NZL","POP","MEN","MLN_PER","A","2003",1.9756,
"NZL","POP","MEN","MLN_PER","A","2004",2.0038,
"NZL","POP","MEN","MLN_PER","A","2005",2.0252,
"NZL","POP","MEN","MLN_PER","A","2006",2.0483,
"NZL","POP","MEN","MLN_PER","A","2007",2.0664,
"NZL","POP","MEN","MLN_PER","A","2008",2.0834,
"NZL","POP","MEN","MLN_PER","A","2009",2.1047,
"NZL","POP","MEN","MLN_PER","A","2010",2.1277,
"NZL","POP","MEN","MLN_PER","A","2011",2.1436,
"NZL","POP","MEN","MLN_PER","A","2012",2.155,
"NZL","POP","MEN","MLN_PER","A","2013",2.1722,
"NZL","POP","MEN","MLN_PER","A","2014",2.2096,
"NZL","POP","TOT","MLN_PER","A","1956",2.183,
"NZL","POP","TOT","MLN_PER","A","1957",2.233,
"NZL","POP","TOT","MLN_PER","A","1958",2.286,
"NZL","POP","TOT","MLN_PER","A","1959",2.335,
"NZL","POP","TOT","MLN_PER","A","1960",2.377,
"NZL","POP","TOT","MLN_PER","A","1961",2.427,
"NZL","POP","TOT","MLN_PER","A","1962",2.485,
"NZL","POP","TOT","MLN_PER","A","1963",2.537,
"NZL","POP","TOT","MLN_PER","A","1964",2.589,
"NZL","POP","TOT","MLN_PER","A","1965",2.635,
"NZL","POP","TOT","MLN_PER","A","1966",2.683,
"NZL","POP","TOT","MLN_PER","A","1967",2.728,
"NZL","POP","TOT","MLN_PER","A","1968",2.754,
"NZL","POP","TOT","MLN_PER","A","1969",2.78,
"NZL","POP","TOT","MLN_PER","A","1970",2.82,
"NZL","POP","TOT","MLN_PER","A","1971",2.864,
"NZL","POP","TOT","MLN_PER","A","1972",2.913,
"NZL","POP","TOT","MLN_PER","A","1973",2.971,
"NZL","POP","TOT","MLN_PER","A","1974",3.032,
"NZL","POP","TOT","MLN_PER","A","1975",3.087,
"NZL","POP","TOT","MLN_PER","A","1976",3.116,
"NZL","POP","TOT","MLN_PER","A","1977",3.128,
"NZL","POP","TOT","MLN_PER","A","1978",3.129,
"NZL","POP","TOT","MLN_PER","A","1979",3.124,
"NZL","POP","TOT","MLN_PER","A","1980",3.144,
"NZL","POP","TOT","MLN_PER","A","1981",3.157,
"NZL","POP","TOT","MLN_PER","A","1982",3.183,
"NZL","POP","TOT","MLN_PER","A","1983",3.226,
"NZL","POP","TOT","MLN_PER","A","1984",3.258,
"NZL","POP","TOT","MLN_PER","A","1985",3.272,
"NZL","POP","TOT","MLN_PER","A","1986",3.277,
"NZL","POP","TOT","MLN_PER","A","1987",3.304,
"NZL","POP","TOT","MLN_PER","A","1988",3.317,
"NZL","POP","TOT","MLN_PER","A","1989",3.33,
"NZL","POP","TOT","MLN_PER","A","1990",3.363,"B"
"NZL","POP","TOT","MLN_PER","A","1991",3.4951,
"NZL","POP","TOT","MLN_PER","A","1992",3.5317,
"NZL","POP","TOT","MLN_PER","A","1993",3.5722,
"NZL","POP","TOT","MLN_PER","A","1994",3.62,
"NZL","POP","TOT","MLN_PER","A","1995",3.6734,
"NZL","POP","TOT","MLN_PER","A","1996",3.732,
"NZL","POP","TOT","MLN_PER","A","1997",3.7813,
"NZL","POP","TOT","MLN_PER","A","1998",3.815,
"NZL","POP","TOT","MLN_PER","A","1999",3.8351,
"NZL","POP","TOT","MLN_PER","A","2000",3.8577,
"NZL","POP","TOT","MLN_PER","A","2001",3.8805,
"NZL","POP","TOT","MLN_PER","A","2002",3.9485,
"NZL","POP","TOT","MLN_PER","A","2003",4.0272,
"NZL","POP","TOT","MLN_PER","A","2004",4.0875,
"NZL","POP","TOT","MLN_PER","A","2005",4.1339,
"NZL","POP","TOT","MLN_PER","A","2006",4.1846,
"NZL","POP","TOT","MLN_PER","A","2007",4.2238,
"NZL","POP","TOT","MLN_PER","A","2008",4.2598,
"NZL","POP","TOT","MLN_PER","A","2009",4.3026,
"NZL","POP","TOT","MLN_PER","A","2010",4.3507,
"NZL","POP","TOT","MLN_PER","A","2011",4.384,
"NZL","POP","TOT","MLN_PER","A","2012",4.4081,
"NZL","POP","TOT","MLN_PER","A","2013",4.4421,
"NZL","POP","TOT","MLN_PER","A","2014",4.5097,
"NZL","POP","WOMEN","MLN_PER","A","1956",1.085,
"NZL","POP","WOMEN","MLN_PER","A","1957",1.11,
"NZL","POP","WOMEN","MLN_PER","A","1958",1.136,
"NZL","POP","WOMEN","MLN_PER","A","1959",1.161,
"NZL","POP","WOMEN","MLN_PER","A","1960",1.182,
"NZL","POP","WOMEN","MLN_PER","A","1961",1.207,
"NZL","POP","WOMEN","MLN_PER","A","1962",1.236,
"NZL","POP","WOMEN","MLN_PER","A","1963",1.263,
"NZL","POP","WOMEN","MLN_PER","A","1964",1.29,
"NZL","POP","WOMEN","MLN_PER","A","1965",1.313,
"NZL","POP","WOMEN","MLN_PER","A","1966",1.337,
"NZL","POP","WOMEN","MLN_PER","A","1967",1.361,
"NZL","POP","WOMEN","MLN_PER","A","1968",1.377,
"NZL","POP","WOMEN","MLN_PER","A","1969",1.392,
"NZL","POP","WOMEN","MLN_PER","A","1970",1.411,
"NZL","POP","WOMEN","MLN_PER","A","1971",1.433,
"NZL","POP","WOMEN","MLN_PER","A","1972",1.457,
"NZL","POP","WOMEN","MLN_PER","A","1973",1.485,
"NZL","POP","WOMEN","MLN_PER","A","1974",1.515,
"NZL","POP","WOMEN","MLN_PER","A","1975",1.546,
"NZL","POP","WOMEN","MLN_PER","A","1976",1.56,
"NZL","POP","WOMEN","MLN_PER","A","1977",1.566,
"NZL","POP","WOMEN","MLN_PER","A","1978",1.566,
"NZL","POP","WOMEN","MLN_PER","A","1979",1.565,
"NZL","POP","WOMEN","MLN_PER","A","1980",1.58,
"NZL","POP","WOMEN","MLN_PER","A","1981",1.587,
"NZL","POP","WOMEN","MLN_PER","A","1982",1.602,
"NZL","POP","WOMEN","MLN_PER","A","1983",1.623,
"NZL","POP","WOMEN","MLN_PER","A","1984",1.64,
"NZL","POP","WOMEN","MLN_PER","A","1985",1.651,
"NZL","POP","WOMEN","MLN_PER","A","1986",1.654,
"NZL","POP","WOMEN","MLN_PER","A","1987",1.67,
"NZL","POP","WOMEN","MLN_PER","A","1988",1.679,
"NZL","POP","WOMEN","MLN_PER","A","1989",1.689,
"NZL","POP","WOMEN","MLN_PER","A","1990",1.706,"B"
"NZL","POP","WOMEN","MLN_PER","A","1991",1.7758,
"NZL","POP","WOMEN","MLN_PER","A","1992",1.7927,
"NZL","POP","WOMEN","MLN_PER","A","1993",1.8128,
"NZL","POP","WOMEN","MLN_PER","A","1994",1.8363,
"NZL","POP","WOMEN","MLN_PER","A","1995",1.8626,
"NZL","POP","WOMEN","MLN_PER","A","1996",1.8907,
"NZL","POP","WOMEN","MLN_PER","A","1997",1.9177,
"NZL","POP","WOMEN","MLN_PER","A","1998",1.9372,
"NZL","POP","WOMEN","MLN_PER","A","1999",1.9502,
"NZL","POP","WOMEN","MLN_PER","A","2000",1.964,
"NZL","POP","WOMEN","MLN_PER","A","2001",1.9773,
"NZL","POP","WOMEN","MLN_PER","A","2002",2.012,
"NZL","POP","WOMEN","MLN_PER","A","2003",2.0517,
"NZL","POP","WOMEN","MLN_PER","A","2004",2.0838,
"NZL","POP","WOMEN","MLN_PER","A","2005",2.1087,
"NZL","POP","WOMEN","MLN_PER","A","2006",2.1362,
"NZL","POP","WOMEN","MLN_PER","A","2007",2.1573,
"NZL","POP","WOMEN","MLN_PER","A","2008",2.1763,
"NZL","POP","WOMEN","MLN_PER","A","2009",2.1979,
"NZL","POP","WOMEN","MLN_PER","A","2010",2.2229,
"NZL","POP","WOMEN","MLN_PER","A","2011",2.2404,
"NZL","POP","WOMEN","MLN_PER","A","2012",2.2531,
"NZL","POP","WOMEN","MLN_PER","A","2013",2.2699,
"NZL","POP","WOMEN","MLN_PER","A","2014",2.3002,
"NOR","POP","TOT","AGRWTH","A","1957",0.9243212,
"NOR","POP","TOT","AGRWTH","A","1958",0.8872353,
"NOR","POP","TOT","AGRWTH","A","1959",0.8794326,
"NOR","POP","TOT","AGRWTH","A","1960",0.8155231,
"NOR","POP","TOT","AGRWTH","A","1961",0.8368201,
"NOR","POP","TOT","AGRWTH","A","1962",0.6639004,
"NOR","POP","TOT","AGRWTH","A","1963",0.7694421,
"NOR","POP","TOT","AGRWTH","A","1964",0.7362967,
"NOR","POP","TOT","AGRWTH","A","1965",0.7850568,
"NOR","POP","TOT","AGRWTH","A","1966",0.8058017,
"NOR","POP","TOT","AGRWTH","A","1967",0.8526512,
"NOR","POP","TOT","AGRWTH","A","1968",0.8982827,
"NOR","POP","TOT","AGRWTH","A","1969",0.8379157,
"NOR","POP","TOT","AGRWTH","A","1970",0.7270839,
"NOR","POP","TOT","AGRWTH","A","1971",0.6187162,
"NOR","POP","TOT","AGRWTH","A","1972",0.7686395,
"NOR","POP","TOT","AGRWTH","A","1973",0.7119247,
"NOR","POP","TOT","AGRWTH","A","1974",0.6059076,
"NOR","POP","TOT","AGRWTH","A","1975",0.5520703,
"NOR","POP","TOT","AGRWTH","A","1976",0.4741702,
"NOR","POP","TOT","AGRWTH","A","1977",0.4222553,
"NOR","POP","TOT","AGRWTH","A","1978",0.3957457,
"NOR","POP","TOT","AGRWTH","A","1979",0.3449125,
"NOR","POP","TOT","AGRWTH","A","1980",0.3191751,
"NOR","POP","TOT","AGRWTH","A","1981",0.3426334,
"NOR","POP","TOT","AGRWTH","A","1982",0.3658537,
"NOR","POP","TOT","AGRWTH","A","1983",0.3159174,
"NOR","POP","TOT","AGRWTH","A","1984",0.2906977,
"NOR","POP","TOT","AGRWTH","A","1985",0.3140097,
"NOR","POP","TOT","AGRWTH","A","1986",0.3852637,
"NOR","POP","TOT","AGRWTH","A","1987",0.4317582,
"NOR","POP","TOT","AGRWTH","A","1988",0.5254359,
"NOR","POP","TOT","AGRWTH","A","1989",0.427655,
"NOR","POP","TOT","AGRWTH","A","1990",0.3312042,
"NOR","POP","TOT","AGRWTH","A","1991",0.4951662,
"NOR","POP","TOT","AGRWTH","A","1992",0.5865791,
"NOR","POP","TOT","AGRWTH","A","1993",0.5831584,
"NOR","POP","TOT","AGRWTH","A","1994",0.5797774,
"NOR","POP","TOT","AGRWTH","A","1995",0.5067673,
"NOR","POP","TOT","AGRWTH","A","1996",0.5128954,
"NOR","POP","TOT","AGRWTH","A","1997",0.5436926,
"NOR","POP","TOT","AGRWTH","A","1998",0.5971978,
"NOR","POP","TOT","AGRWTH","A","1999",0.6890725,
"NOR","POP","TOT","AGRWTH","A","2000",0.6499327,
"NOR","POP","TOT","AGRWTH","A","2001",0.5121354,
"NOR","POP","TOT","AGRWTH","A","2002",0.5316792,
"NOR","POP","TOT","AGRWTH","A","2003",0.5729396,
"NOR","POP","TOT","AGRWTH","A","2004",0.611525,
"NOR","POP","TOT","AGRWTH","A","2005",0.6833975,
"NOR","POP","TOT","AGRWTH","A","2006",0.8156311,
"NOR","POP","TOT","AGRWTH","A","2007",1.029822,
"NOR","POP","TOT","AGRWTH","A","2008",1.25292,
"NOR","POP","TOT","AGRWTH","A","2009",1.273605,
"NOR","POP","TOT","AGRWTH","A","2010",1.248249,
"NOR","POP","TOT","AGRWTH","A","2011",1.309061,
"NOR","POP","TOT","AGRWTH","A","2012",1.332526,
"NOR","POP","TOT","AGRWTH","A","2013",1.215382,
"NOR","POP","TOT","AGRWTH","A","2014",1.122047,
"NOR","POP","MEN","MLN_PER","A","1956",1.723,
"NOR","POP","MEN","MLN_PER","A","1957",1.74,
"NOR","POP","MEN","MLN_PER","A","1958",1.756,
"NOR","POP","MEN","MLN_PER","A","1959",1.771,
"NOR","POP","MEN","MLN_PER","A","1960",1.786,
"NOR","POP","MEN","MLN_PER","A","1961",1.801,
"NOR","POP","MEN","MLN_PER","A","1962",1.813,
"NOR","POP","MEN","MLN_PER","A","1963",1.827,
"NOR","POP","MEN","MLN_PER","A","1964",1.841,
"NOR","POP","MEN","MLN_PER","A","1965",1.855,
"NOR","POP","MEN","MLN_PER","A","1966",1.87,
"NOR","POP","MEN","MLN_PER","A","1967",1.885,
"NOR","POP","MEN","MLN_PER","A","1968",1.901,
"NOR","POP","MEN","MLN_PER","A","1969",1.916,
"NOR","POP","MEN","MLN_PER","A","1970",1.929,
"NOR","POP","MEN","MLN_PER","A","1971",1.941,
"NOR","POP","MEN","MLN_PER","A","1972",1.956,
"NOR","POP","MEN","MLN_PER","A","1973",1.969,
"NOR","POP","MEN","MLN_PER","A","1974",1.98,
"NOR","POP","MEN","MLN_PER","A","1975",1.99,
"NOR","POP","MEN","MLN_PER","A","1976",1.999,
"NOR","POP","MEN","MLN_PER","A","1977",2.006,
"NOR","POP","MEN","MLN_PER","A","1978",2.013,
"NOR","POP","MEN","MLN_PER","A","1979",2.019,
"NOR","POP","MEN","MLN_PER","A","1980",2.025,
"NOR","POP","MEN","MLN_PER","A","1981",2.031,
"NOR","POP","MEN","MLN_PER","A","1982",2.037,
"NOR","POP","MEN","MLN_PER","A","1983",2.043,
"NOR","POP","MEN","MLN_PER","A","1984",2.048,
"NOR","POP","MEN","MLN_PER","A","1985",2.053,
"NOR","POP","MEN","MLN_PER","A","1986",2.06,
"NOR","POP","MEN","MLN_PER","A","1987",2.07,
"NOR","POP","MEN","MLN_PER","A","1988",2.082,
"NOR","POP","MEN","MLN_PER","A","1989",2.091,
"NOR","POP","MEN","MLN_PER","A","1990",2.097,
"NOR","POP","MEN","MLN_PER","A","1991",2.107,
"NOR","POP","MEN","MLN_PER","A","1992",2.12,
"NOR","POP","MEN","MLN_PER","A","1993",2.133,
"NOR","POP","MEN","MLN_PER","A","1994",2.144,
"NOR","POP","MEN","MLN_PER","A","1995",2.155373,
"NOR","POP","MEN","MLN_PER","A","1996",2.166445,
"NOR","POP","MEN","MLN_PER","A","1997",2.178625,
"NOR","POP","MEN","MLN_PER","A","1998",2.192333,
"NOR","POP","MEN","MLN_PER","A","1999",2.208,
"NOR","POP","MEN","MLN_PER","A","2000",2.224,
"NOR","POP","MEN","MLN_PER","A","2001",2.237,
"NOR","POP","MEN","MLN_PER","A","2002",2.249,
"NOR","POP","MEN","MLN_PER","A","2003",2.262,
"NOR","POP","MEN","MLN_PER","A","2004",2.27656,
"NOR","POP","MEN","MLN_PER","A","2005",2.293025,
"NOR","POP","MEN","MLN_PER","A","2006",2.314,
"NOR","POP","MEN","MLN_PER","A","2007",2.343,
"NOR","POP","MEN","MLN_PER","A","2008",2.377,
"NOR","POP","MEN","MLN_PER","A","2009",2.410903,
"NOR","POP","MEN","MLN_PER","A","2010",2.444,
"NOR","POP","MEN","MLN_PER","A","2011",2.48,
"NOR","POP","MEN","MLN_PER","A","2012",2.517,
"NOR","POP","MEN","MLN_PER","A","2013",2.552,
"NOR","POP","MEN","MLN_PER","A","2014",2.583,
"NOR","POP","TOT","MLN_PER","A","1956",3.462,
"NOR","POP","TOT","MLN_PER","A","1957",3.494,
"NOR","POP","TOT","MLN_PER","A","1958",3.525,
"NOR","POP","TOT","MLN_PER","A","1959",3.556,
"NOR","POP","TOT","MLN_PER","A","1960",3.585,
"NOR","POP","TOT","MLN_PER","A","1961",3.615,
"NOR","POP","TOT","MLN_PER","A","1962",3.639,
"NOR","POP","TOT","MLN_PER","A","1963",3.667,
"NOR","POP","TOT","MLN_PER","A","1964",3.694,
"NOR","POP","TOT","MLN_PER","A","1965",3.723,
"NOR","POP","TOT","MLN_PER","A","1966",3.753,
"NOR","POP","TOT","MLN_PER","A","1967",3.785,
"NOR","POP","TOT","MLN_PER","A","1968",3.819,
"NOR","POP","TOT","MLN_PER","A","1969",3.851,
"NOR","POP","TOT","MLN_PER","A","1970",3.879,
"NOR","POP","TOT","MLN_PER","A","1971",3.903,
"NOR","POP","TOT","MLN_PER","A","1972",3.933,
"NOR","POP","TOT","MLN_PER","A","1973",3.961,
"NOR","POP","TOT","MLN_PER","A","1974",3.985,
"NOR","POP","TOT","MLN_PER","A","1975",4.007,
"NOR","POP","TOT","MLN_PER","A","1976",4.026,
"NOR","POP","TOT","MLN_PER","A","1977",4.043,
"NOR","POP","TOT","MLN_PER","A","1978",4.059,
"NOR","POP","TOT","MLN_PER","A","1979",4.073,
"NOR","POP","TOT","MLN_PER","A","1980",4.086,
"NOR","POP","TOT","MLN_PER","A","1981",4.1,
"NOR","POP","TOT","MLN_PER","A","1982",4.115,
"NOR","POP","TOT","MLN_PER","A","1983",4.128,
"NOR","POP","TOT","MLN_PER","A","1984",4.14,
"NOR","POP","TOT","MLN_PER","A","1985",4.153,
"NOR","POP","TOT","MLN_PER","A","1986",4.169,
"NOR","POP","TOT","MLN_PER","A","1987",4.187,
"NOR","POP","TOT","MLN_PER","A","1988",4.209,
"NOR","POP","TOT","MLN_PER","A","1989",4.227,
"NOR","POP","TOT","MLN_PER","A","1990",4.241,
"NOR","POP","TOT","MLN_PER","A","1991",4.262,
"NOR","POP","TOT","MLN_PER","A","1992",4.287,
"NOR","POP","TOT","MLN_PER","A","1993",4.312,
"NOR","POP","TOT","MLN_PER","A","1994",4.337,
"NOR","POP","TOT","MLN_PER","A","1995",4.358979,
"NOR","POP","TOT","MLN_PER","A","1996",4.381335,
"NOR","POP","TOT","MLN_PER","A","1997",4.405157,
"NOR","POP","TOT","MLN_PER","A","1998",4.431464,
"NOR","POP","TOT","MLN_PER","A","1999",4.462,
"NOR","POP","TOT","MLN_PER","A","2000",4.491,
"NOR","POP","TOT","MLN_PER","A","2001",4.514,
"NOR","POP","TOT","MLN_PER","A","2002",4.538,
"NOR","POP","TOT","MLN_PER","A","2003",4.564,
"NOR","POP","TOT","MLN_PER","A","2004",4.59191,
"NOR","POP","TOT","MLN_PER","A","2005",4.623291,
"NOR","POP","TOT","MLN_PER","A","2006",4.661,
"NOR","POP","TOT","MLN_PER","A","2007",4.709,
"NOR","POP","TOT","MLN_PER","A","2008",4.768,
"NOR","POP","TOT","MLN_PER","A","2009",4.828726,
"NOR","POP","TOT","MLN_PER","A","2010",4.889,
"NOR","POP","TOT","MLN_PER","A","2011",4.953,
"NOR","POP","TOT","MLN_PER","A","2012",5.019,
"NOR","POP","TOT","MLN_PER","A","2013",5.08,
"NOR","POP","TOT","MLN_PER","A","2014",5.137,
"NOR","POP","WOMEN","MLN_PER","A","1956",1.739,
"NOR","POP","WOMEN","MLN_PER","A","1957",1.754,
"NOR","POP","WOMEN","MLN_PER","A","1958",1.769,
"NOR","POP","WOMEN","MLN_PER","A","1959",1.785,
"NOR","POP","WOMEN","MLN_PER","A","1960",1.799,
"NOR","POP","WOMEN","MLN_PER","A","1961",1.814,
"NOR","POP","WOMEN","MLN_PER","A","1962",1.826,
"NOR","POP","WOMEN","MLN_PER","A","1963",1.84,
"NOR","POP","WOMEN","MLN_PER","A","1964",1.853,
"NOR","POP","WOMEN","MLN_PER","A","1965",1.868,
"NOR","POP","WOMEN","MLN_PER","A","1966",1.883,
"NOR","POP","WOMEN","MLN_PER","A","1967",1.9,
"NOR","POP","WOMEN","MLN_PER","A","1968",1.918,
"NOR","POP","WOMEN","MLN_PER","A","1969",1.935,
"NOR","POP","WOMEN","MLN_PER","A","1970",1.95,
"NOR","POP","WOMEN","MLN_PER","A","1971",1.962,
"NOR","POP","WOMEN","MLN_PER","A","1972",1.977,
"NOR","POP","WOMEN","MLN_PER","A","1973",1.992,
"NOR","POP","WOMEN","MLN_PER","A","1974",2.005,
"NOR","POP","WOMEN","MLN_PER","A","1975",2.017,
"NOR","POP","WOMEN","MLN_PER","A","1976",2.027,
"NOR","POP","WOMEN","MLN_PER","A","1977",2.037,
"NOR","POP","WOMEN","MLN_PER","A","1978",2.046,
"NOR","POP","WOMEN","MLN_PER","A","1979",2.053,
"NOR","POP","WOMEN","MLN_PER","A","1980",2.061,
"NOR","POP","WOMEN","MLN_PER","A","1981",2.069,
"NOR","POP","WOMEN","MLN_PER","A","1982",2.078,
"NOR","POP","WOMEN","MLN_PER","A","1983",2.085,
"NOR","POP","WOMEN","MLN_PER","A","1984",2.092,
"NOR","POP","WOMEN","MLN_PER","A","1985",2.1,
"NOR","POP","WOMEN","MLN_PER","A","1986",2.109,
"NOR","POP","WOMEN","MLN_PER","A","1987",2.117,
"NOR","POP","WOMEN","MLN_PER","A","1988",2.127,
"NOR","POP","WOMEN","MLN_PER","A","1989",2.136,
"NOR","POP","WOMEN","MLN_PER","A","1990",2.144,
"NOR","POP","WOMEN","MLN_PER","A","1991",2.155,
"NOR","POP","WOMEN","MLN_PER","A","1992",2.167,
"NOR","POP","WOMEN","MLN_PER","A","1993",2.179,
"NOR","POP","WOMEN","MLN_PER","A","1994",2.192,
"NOR","POP","WOMEN","MLN_PER","A","1995",2.203606,
"NOR","POP","WOMEN","MLN_PER","A","1996",2.214891,
"NOR","POP","WOMEN","MLN_PER","A","1997",2.226531,
"NOR","POP","WOMEN","MLN_PER","A","1998",2.239132,
"NOR","POP","WOMEN","MLN_PER","A","1999",2.254,
"NOR","POP","WOMEN","MLN_PER","A","2000",2.267,
"NOR","POP","WOMEN","MLN_PER","A","2001",2.277,
"NOR","POP","WOMEN","MLN_PER","A","2002",2.289,
"NOR","POP","WOMEN","MLN_PER","A","2003",2.302,
"NOR","POP","WOMEN","MLN_PER","A","2004",2.315351,
"NOR","POP","WOMEN","MLN_PER","A","2005",2.330265,
"NOR","POP","WOMEN","MLN_PER","A","2006",2.347,
"NOR","POP","WOMEN","MLN_PER","A","2007",2.366,
"NOR","POP","WOMEN","MLN_PER","A","2008",2.391,
"NOR","POP","WOMEN","MLN_PER","A","2009",2.417823,
"NOR","POP","WOMEN","MLN_PER","A","2010",2.445,
"NOR","POP","WOMEN","MLN_PER","A","2011",2.473,
"NOR","POP","WOMEN","MLN_PER","A","2012",2.501,
"NOR","POP","WOMEN","MLN_PER","A","2013",2.528,
"NOR","POP","WOMEN","MLN_PER","A","2014",2.554,
"POL","POP","TOT","AGRWTH","A","1956",1.957406,
"POL","POP","TOT","AGRWTH","A","1957",1.779615,
"POL","POP","TOT","AGRWTH","A","1958",1.624868,
"POL","POP","TOT","AGRWTH","A","1959",1.633646,
"POL","POP","TOT","AGRWTH","A","1960",1.097811,
"POL","POP","TOT","AGRWTH","A","1961",1.366665,
"POL","POP","TOT","AGRWTH","A","1962",1.198064,
"POL","POP","TOT","AGRWTH","A","1963",1.210263,
"POL","POP","TOT","AGRWTH","A","1964",1.531394,
"POL","POP","TOT","AGRWTH","A","1965",1.075062,
"POL","POP","TOT","AGRWTH","A","1966",0.6413513,
"POL","POP","TOT","AGRWTH","A","1967",0.7760742,
"POL","POP","TOT","AGRWTH","A","1968",1.130103,
"POL","POP","TOT","AGRWTH","A","1969",0.773874,
"POL","POP","TOT","AGRWTH","A","1970",-0.08908002,
"POL","POP","TOT","AGRWTH","A","1971",0.8577753,
"POL","POP","TOT","AGRWTH","A","1972",0.801707,
"POL","POP","TOT","AGRWTH","A","1973",0.8921011,
"POL","POP","TOT","AGRWTH","A","1974",0.983125,
"POL","POP","TOT","AGRWTH","A","1975",0.9824582,
"POL","POP","TOT","AGRWTH","A","1976",0.9993533,
"POL","POP","TOT","AGRWTH","A","1977",0.9778243,
"POL","POP","TOT","AGRWTH","A","1978",0.8991873,
"POL","POP","TOT","AGRWTH","A","1979",0.7055127,
"POL","POP","TOT","AGRWTH","A","1980",0.9104575,
"POL","POP","TOT","AGRWTH","A","1981",0.9106751,
"POL","POP","TOT","AGRWTH","A","1982",0.905242,
"POL","POP","TOT","AGRWTH","A","1983",0.949568,
"POL","POP","TOT","AGRWTH","A","1984",0.9379016,
"POL","POP","TOT","AGRWTH","A","1985",0.7829008,
"POL","POP","TOT","AGRWTH","A","1986",0.6800527,
"POL","POP","TOT","AGRWTH","A","1987",0.5553182,
"POL","POP","TOT","AGRWTH","A","1988",0.5257009,
"POL","POP","TOT","AGRWTH","A","1989",0.1980878,
"POL","POP","TOT","AGRWTH","A","1990",0.2477792,
"POL","POP","TOT","AGRWTH","A","1991",0.2050958,
"POL","POP","TOT","AGRWTH","A","1992",0.1679393,
"POL","POP","TOT","AGRWTH","A","1993",0.1257433,
"POL","POP","TOT","AGRWTH","A","1994",0.08110724,
"POL","POP","TOT","AGRWTH","A","1995",0.06012757,
"POL","POP","TOT","AGRWTH","A","1996",0.0365774,
"POL","POP","TOT","AGRWTH","A","1997",0.007835149,
"POL","POP","TOT","AGRWTH","A","1998",-0.0235036,
"POL","POP","TOT","AGRWTH","A","1999",-0.03395763,"B"
"POL","POP","TOT","AGRWTH","A","2000",-0.03658218,
"POL","POP","TOT","AGRWTH","A","2001",-0.01306984,
"POL","POP","TOT","AGRWTH","A","2002",-0.0496719,
"POL","POP","TOT","AGRWTH","A","2003",-0.09677757,
"POL","POP","TOT","AGRWTH","A","2004",-0.03927216,
"POL","POP","TOT","AGRWTH","A","2005",-0.04976428,
"POL","POP","TOT","AGRWTH","A","2006",-0.07599381,
"POL","POP","TOT","AGRWTH","A","2007",-0.04195951,
"POL","POP","TOT","AGRWTH","A","2008",0,
"POL","POP","TOT","AGRWTH","A","2009",0.09707209,
"POL","POP","TOT","AGRWTH","A","2010",0.9540534,
"POL","POP","TOT","AGRWTH","A","2011",0.02336631,
"POL","POP","TOT","AGRWTH","A","2012",0.0207652,
"POL","POP","TOT","AGRWTH","A","2013",-0.08304355,
"POL","POP","TOT","AGRWTH","A","2014",-0.04675082,
"POL","POP","MEN","MLN_PER","A","1955",13.094,
"POL","POP","MEN","MLN_PER","A","1956",13.369,
"POL","POP","MEN","MLN_PER","A","1957",13.626,
"POL","POP","MEN","MLN_PER","A","1958",13.863,
"POL","POP","MEN","MLN_PER","A","1959",14.103,
"POL","POP","MEN","MLN_PER","A","1960",14.301,
"POL","POP","MEN","MLN_PER","A","1961",14.498,
"POL","POP","MEN","MLN_PER","A","1962",14.686,
"POL","POP","MEN","MLN_PER","A","1963",14.877,
"POL","POP","MEN","MLN_PER","A","1964",15.115,
"POL","POP","MEN","MLN_PER","A","1965",15.287,
"POL","POP","MEN","MLN_PER","A","1966",15.395,
"POL","POP","MEN","MLN_PER","A","1967",15.522,
"POL","POP","MEN","MLN_PER","A","1968",15.693,
"POL","POP","MEN","MLN_PER","A","1969",15.82,
"POL","POP","MEN","MLN_PER","A","1970",15.796,
"POL","POP","MEN","MLN_PER","A","1971",15.936,
"POL","POP","MEN","MLN_PER","A","1972",16.068,
"POL","POP","MEN","MLN_PER","A","1973",16.216,
"POL","POP","MEN","MLN_PER","A","1974",16.383,
"POL","POP","MEN","MLN_PER","A","1975",16.552,
"POL","POP","MEN","MLN_PER","A","1976",16.724,
"POL","POP","MEN","MLN_PER","A","1977",16.89,
"POL","POP","MEN","MLN_PER","A","1978",17.044,
"POL","POP","MEN","MLN_PER","A","1979",17.177,
"POL","POP","MEN","MLN_PER","A","1980",17.335,
"POL","POP","MEN","MLN_PER","A","1981",17.493,
"POL","POP","MEN","MLN_PER","A","1982",17.656,
"POL","POP","MEN","MLN_PER","A","1983",17.827,
"POL","POP","MEN","MLN_PER","A","1984",18,
"POL","POP","MEN","MLN_PER","A","1985",18.144,
"POL","POP","MEN","MLN_PER","A","1986",18.268,
"POL","POP","MEN","MLN_PER","A","1987",18.37,
